_id,city,salary,experience,education,company,companyType,salary_type,salary_min,salary_max,province,is_outlier
14508a3e70e4d5086f02c0c24c58c302Hw,P949,150-200元/天,Eby,GP,company_818708,type_cPyqFN,D,37500,50000,P,False
5df22ac5e4ad35250d596422fa23a4e7eQ,P949,150-200元/天,Eby,GP,company_154176,type_YwwqZR,D,37500,50000,P,False
62309056c4ec13097abf21bc13e98efcHQ,P949,50-60元/天,EaZ,Gx,company_638115,type_qrSFSq,D,12500,15000,P,False
a6d0b2b40a2adeb2c8873a8b61cb5b17OT,P949,150-200元/天,Eby,GP,company_757227,type_xjtctu,D,37500,50000,P,False
da7d1b1ce8fde63a5808c65adc6968c9RH,P949,150-200元/天,Eby,GP,company_380726,type_xjtctu,D,37500,50000,P,False
a6d0b2b40a2adeb2c8873a8b61cb5b17OT,P949,200-300元/天,Eby,GP,company_866678,type_xjtctu,D,50000,75000,P,False
a6d0b2b40a2adeb2c8873a8b61cb5b17OT,P949,150-200元/天,Eby,GP,company_593750,type_xjtctu,D,37500,50000,P,False
a6d0b2b40a2adeb2c8873a8b61cb5b17OT,P949,150-260元/天,Eby,GP,company_350031,type_xjtctu,D,37500,65000,P,False
57ed3e0cf65a7a2a8aa94fe2522d3940hU,P949,3500-4000元/周,EdD,GP,company_252757,type_bMIeXj,W,175000,200000,P,False
ef7345d55a0373ab32874151f895a9c0Os,P949,100-110元/天,Eby,GP,company_623581,type_BLfSmG,D,25000,27500,P,False
ef7345d55a0373ab32874151f895a9c0Os,P949,120-150元/天,Eby,GP,company_849024,type_bMIeXj,D,30000,37500,P,False
ac32ef70cc3081d78fb7a7ff9ef99e38tY,P949,100-200元/天,Eby,GP,company_477272,type_BByMdf,D,25000,50000,P,False
15d3753085d386f193e30f663a2137a2iY,P949,150-160元/天,Eby,GP,company_988084,type_BByMdf,D,37500,40000,P,False
262bf246648d2ce6afdbb1658d3d2c45Uv,P949,100-110元/天,Eby,GP,company_513627,type_BByMdf,D,25000,27500,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,150-180元/天,Eby,GP,company_917367,type_LPhcvI,D,37500,45000,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,100-120元/天,Eby,GP,company_635455,type_LPhcvI,D,25000,30000,P,False
c02e3f2283fc884b73951a20464246efcQ,P949,120-150元/天,Eby,GP,company_949652,type_LPhcvI,D,30000,37500,P,False
c02e3f2283fc884b73951a20464246efcQ,P949,100-150元/天,Eby,GP,company_338725,type_LPhcvI,D,25000,37500,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,60-110元/天,Eby,GP,company_209987,type_jIzdnZ,D,15000,27500,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,150-200元/天,Eby,GP,company_337056,type_LPhcvI,D,37500,50000,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,70-110元/天,Eby,GP,company_765199,type_jIzdnZ,D,17500,27500,P,False
c02e3f2283fc884b73951a20464246efcQ,P949,160-200元/天,Eby,GP,company_316305,type_LPhcvI,D,40000,50000,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,60-110元/天,Eby,GP,company_540680,type_LPhcvI,D,15000,27500,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,100-180元/天,Eby,GP,company_812617,type_LPhcvI,D,25000,45000,P,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,P949,100-110元/天,Eby,GP,company_873489,type_ZcPYrP,D,25000,27500,P,False
357b6e22304e1fba993bb725e5c00276aY,P949,15-25元/时,EdD,Gh,company_243853,type_SNJDAt,H,30000,50000,P,False
1f7f50e4281491018c41ec4ff3c46eb3HA,P949,200-250元/天,Eby,GP,company_854964,type_UUMBcC,D,50000,62500,P,False
d669436e131961c0873228a725197ed5eg,P949,150-200元/天,Eby,GP,company_304657,type_pmgfTy,D,37500,50000,P,False
c71978e9b5995cc439f2ada86c0886c1lE,P949,200-250元/天,Eby,GP,company_130330,type_PkWZvJ,D,50000,62500,P,False
bf0ff6eaa314b7630ea2e47ba3c9434fFZ,P949,15-25元/时,EdD,GP,company_890941,type_ZIwauc,H,30000,50000,P,False
8a6ed1d6ce11578d39635ef008e7cb2fOq,P949,120-150元/时,Eqh,Gx,company_107213,type_oWxwZg,H,240000,300000,P,False
f8f62f6287fe1575c85167cf894c5f67Sl,P949,100-110元/天,Eby,Gw,company_853411,type_uTAWZv,D,25000,27500,P,False
ab15415f67808a17b97f8ce7c09c046fQB,P949,150-160元/天,Eby,GP,company_076392,type_uipXwT,D,37500,40000,P,False
5a5134580257a0e8ed6aeb3409ea7bceoV,P949,80-120元/天,Eby,GP,company_745293,type_qhLBWb,D,20000,30000,P,False
ee15c48e9691f58c51128699fa5e183abH,P949,190-200元/天,Eby,GP,company_342806,type_lOdYUb,D,47500,50000,P,False
1f9f677672ff272b529bc4fef60e6347hA,P949,160-180元/天,Eby,GP,company_887161,type_CbBLwi,D,40000,45000,P,False
786c1b4bc1ed4470202252160b0d91aand,P949,100-150元/天,Eby,GP,company_333230,type_pmgfTy,D,25000,37500,P,False
18f1e1708d0e9bf4bd3dc8ca18e96df9Ov,P949,150-200元/天,Eby,GP,company_278069,type_fWnADK,D,37500,50000,P,False
18f1e1708d0e9bf4bd3dc8ca18e96df9Ov,P949,150-200元/天,Eby,GP,company_470705,type_CbBLwi,D,37500,50000,P,False
534153744af8afe2c702dac2f551bb52kB,P949,140-210元/天,Eby,GP,company_631403,type_fWnADK,D,35000,52500,P,False
631a9ba8a33a19b1a2f6905c7714db75Jb,P949,100-120元/天,Eby,GP,company_731121,type_qhLBWb,D,25000,30000,P,False
2b73b620163ceec30a6ab843b7433b69CG,P949,80-100元/天,Eqh,Gx,company_571618,type_WdjlyG,D,20000,25000,P,False
7e94eecd89eb999544cfff0b44d51e26Kv,P949,2100-4000元/周,EdD,GP,company_549163,type_HfjYoW,W,105000,200000,P,False
a2fd3ed46d59841b1368b4cef7ac3145GA,P949,200-400元/天,Eby,GP,company_092847,type_BByMdf,D,50000,100000,P,False
d4e8ee4d6efc1848022b35c7a9eed5d8gp,P949,100-150元/天,Eby,GP,company_644436,type_pmgfTy,D,25000,37500,P,False
85d34934b2f4280ebc6a9bc612472c65yE,P949,80-100元/时,Eas,GP,company_113517,type_qnHODO,H,160000,200000,P,False
988270d8247b391e4581f3154d5f7c8dyS,P949,50-80元/时,Eqh,Gx,company_230619,type_cPyqFN,H,100000,160000,P,False
42b8a85e3c53a8b00d8e1de68b430ae2WC,P949,20-25元/时,EdD,GP,company_262789,type_NKZQoO,H,40000,50000,P,False
9bd8a3072d083bf92e47dfcca71a1b9doM,P949,90-95元/时,EKk,Gx,company_024987,type_SkCZro,H,180000,190000,P,False
1191e6eb34541653a48178c834cc65faIi,P949,50-70元/天,Eby,GP,company_926601,type_vrMpBQ,D,12500,17500,P,False
27da97910d5f0f79fc74dbbad1fe7854IE,P949,350-400元/天,EdD,GP,company_420899,type_pmgfTy,D,87500,100000,P,False
1191e6eb34541653a48178c834cc65faIi,P949,100-130元/天,Eby,GP,company_278919,type_qhLBWb,D,25000,32500,P,False
a6ba2406841b6f7f67456fd05a3aa580wB,P949,120-150元/天,Eby,GP,company_028422,type_aAuygy,D,30000,37500,P,False
84dbdf56ea2df1cb575a5e9ade6867f7QS,B170,50-100元/天,Eby,GP,company_915910,type_CbBLwi,D,12500,25000,B,False
84dbdf56ea2df1cb575a5e9ade6867f7QS,B170,180-230元/天,Eby,GP,company_305801,type_cTQtSq,D,45000,57500,B,False
84dbdf56ea2df1cb575a5e9ade6867f7QS,B170,80-160元/天,Eby,Gw,company_729663,type_Hzhxlm,D,20000,40000,B,False
84dbdf56ea2df1cb575a5e9ade6867f7QS,B170,160-200元/天,Eby,GP,company_680469,type_CbBLwi,D,40000,50000,B,False
84dbdf56ea2df1cb575a5e9ade6867f7QS,B170,100-150元/天,Eby,GP,company_009780,type_CbBLwi,D,25000,37500,B,False
84dbdf56ea2df1cb575a5e9ade6867f7QS,B170,100-150元/天,Eby,GP,company_525952,type_CbBLwi,D,25000,37500,B,False
84dbdf56ea2df1cb575a5e9ade6867f7QS,B170,200-400元/天,Eby,GP,company_697951,type_BLfSmG,D,50000,100000,B,False
20523b32cf0a0d5e5cb176424c3a0f3dNf,B170,350-400元/天,Eby,GP,company_044652,type_BLfSmG,D,87500,100000,B,False
bf4156a8fab5b7d665d9d1c87f9ab23bSh,B170,200-350元/天,Eby,GP,company_503991,type_IWPTYt,D,50000,87500,B,False
b4af145724716431010f23a71c5f29b2bz,B170,200-400元/天,Eas,Gx,company_857389,type_BLfSmG,D,50000,100000,B,False
4453098dc5a579d22f79dcb867e8f91eNF,B170,150-250元/天,Eby,GP,company_278586,type_BLfSmG,D,37500,62500,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,110-120元/天,Eby,GP,company_828780,type_SNJDAt,D,27500,30000,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,150-250元/天,Eby,GP,company_674188,type_jImIvP,D,37500,62500,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,120-150元/天,Eby,GP,company_515146,type_GXFMik,D,30000,37500,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,150-200元/天,Eby,GP,company_193792,type_ZcPYrP,D,37500,50000,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,150-200元/天,Eby,GP,company_539929,type_CbBLwi,D,37500,50000,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,100-150元/天,Eby,GP,company_643924,type_YOHpQY,D,25000,37500,B,False
9dc4a301685e755ca1a7c648a2043ec9Ja,B170,120-170元/天,Eby,GP,company_072338,type_lYwbWD,D,30000,42500,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,180-250元/天,Eby,GP,company_131484,type_OGhnqx,D,45000,62500,B,False
27839c7e34ae4b3c0008dc0f38bed312HO,B170,120-140元/天,Eby,GP,company_277771,type_CbBLwi,D,30000,35000,B,False
143594a38184724594778ca447bc06fcwe,B170,150-200元/天,Eby,GP,company_220604,type_CbBLwi,D,37500,50000,B,False
02e9c21342c88515b4fa7e525d9ac652bO,B170,130-150元/天,Eby,Gi,company_305801,type_cTQtSq,D,32500,37500,B,False
02e9c21342c88515b4fa7e525d9ac652bO,B170,150-250元/天,Eby,Gw,company_752616,type_BLfSmG,D,37500,62500,B,False
4f7f001bdbae6c195a6d7ba55b98dca1pf,B170,150-200元/天,Eby,GP,company_918162,type_ZcPYrP,D,37500,50000,B,False
02e9c21342c88515b4fa7e525d9ac652bO,B170,120-150元/天,Eby,GP,company_366462,type_IWPTYt,D,30000,37500,B,False
ca703bb7825cce9999c1d3b71da5b747wR,B170,200-250元/天,Eby,GP,company_846116,type_jIzdnZ,D,50000,62500,B,False
6951495c1941499b294fcec5f33cd242wQ,B170,130-250元/天,Eby,GP,company_827487,type_CbBLwi,D,32500,62500,B,False
ca703bb7825cce9999c1d3b71da5b747wR,B170,150-200元/天,Eby,GP,company_027567,type_CbBLwi,D,37500,50000,B,False
39bb73f0eb887fa83a22fce8484b15b7Gu,B170,150-200元/天,Eby,GP,company_227658,type_CbBLwi,D,37500,50000,B,False
39bb73f0eb887fa83a22fce8484b15b7Gu,B170,120-150元/天,Eby,GP,company_015310,type_yZblEo,D,30000,37500,B,False
c11146a507f82b62aee9f4b81f6f3223Sy,B170,120-180元/天,Eby,GP,company_287490,type_irYhZM,D,30000,45000,B,False
c11146a507f82b62aee9f4b81f6f3223Sy,B170,100-200元/天,Eby,GP,company_127866,type_YgqIFe,D,25000,50000,B,False
c11146a507f82b62aee9f4b81f6f3223Sy,B170,200-250元/天,EdD,GP,company_098822,type_lYwbWD,D,50000,62500,B,False
c11146a507f82b62aee9f4b81f6f3223Sy,B170,90-100元/天,Eby,GP,company_763722,type_amzGIA,D,22500,25000,B,False
9dc7fd9dcd1e29cd7a859b5b61e70fc2CF,B170,150-200元/天,Eby,GP,company_358953,type_BLfSmG,D,37500,50000,B,False
390223cbe8b4601f8616dac66c69b36cJi,B170,120-240元/天,Eby,GP,company_520845,type_MDYYNy,D,30000,60000,B,False
e773a3522990afe6c6ab1484692ed0ebQG,B170,150-200元/天,Eby,GP,company_576482,type_FwqxZf,D,37500,50000,B,False
e5edb86b2f4fff1392f1989817ffd63dyx,B170,100-160元/天,Eby,GP,company_471624,type_BLfSmG,D,25000,40000,B,False
03ad994b5118076cd8c9be5f720d9bf3zy,B170,100-120元/天,Eby,GP,company_653984,type_qhLBWb,D,25000,30000,B,False
03ad994b5118076cd8c9be5f720d9bf3zy,B170,25-30元/时,Eqh,Gz,company_662778,type_MmKysX,H,50000,60000,B,False
03ad994b5118076cd8c9be5f720d9bf3zy,B170,60-100元/天,EdD,GI,company_412650,type_qhLBWb,D,15000,25000,B,False
5b43e275bb223ae7bee9808b618a3467ws,B170,300-500元/天,Eby,GP,company_430335,type_rEfHmL,D,75000,125000,B,False
d36a17b71e0b1d407c632cfd9bbd0fefjh,B170,150-200元/天,Eby,GP,company_150434,type_qrSFSq,D,37500,50000,B,False
6be068c4e74275ca8ed9975805e2f763Em,B170,180-230元/天,Eby,GP,company_494161,type_vrMpBQ,D,45000,57500,B,False
be7aabc44a6dfb297ee37090e0b92135dg,B170,180-260元/天,Eby,GP,company_153842,type_MDYYNy,D,45000,65000,B,False
92978e6e038ba6f8fe07b305f339b0f0bl,B170,100-120元/天,Eby,GP,company_284829,type_HfjYoW,D,25000,30000,B,False
0cf5da7bb05dfb15718653637b8df718vT,B170,100-300元/天,EdD,GI,company_523539,type_HfjYoW,D,25000,75000,B,False
dd16ebae4e718c8715a7f8ac7383c1cfxI,B170,150-200元/天,Eby,GP,company_827846,type_IWPTYt,D,37500,50000,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,100-150元/天,Eby,GP,company_289589,type_LPhcvI,D,25000,37500,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,120-150元/天,Eby,GP,company_849819,type_BPRUkx,D,30000,37500,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,120-130元/天,Eby,GP,company_039010,type_MDYYNy,D,30000,32500,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,150-250元/天,Eby,GP,company_888357,type_BLfSmG,D,37500,62500,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,150-250元/天,Eby,Gi,company_410799,type_BLfSmG,D,37500,62500,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,120-150元/天,Eby,GP,company_124288,type_FdhMSx,D,30000,37500,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,150-170元/天,Eby,GP,company_359776,type_BLfSmG,D,37500,42500,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,120-140元/天,Eby,GP,company_144745,type_qGLNuz,D,30000,35000,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,100-130元/天,Eby,GP,company_406314,type_CbBLwi,D,25000,32500,B,False
dd16ebae4e718c8715a7f8ac7383c1cfxI,B170,150-200元/天,Eby,GP,company_070608,type_PkWZvJ,D,37500,50000,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,150-160元/天,Eby,GP,company_843227,type_yydJdA,D,37500,40000,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,150-200元/天,Eby,GP,company_255672,type_ZcPYrP,D,37500,50000,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,150-200元/天,Eby,GP,company_918883,type_MDYYNy,D,37500,50000,B,False
080c3215af26a8fb957deb3adeda269fxk,B170,130-150元/天,Eby,GP,company_290690,type_BmzsHA,D,32500,37500,B,False
dd16ebae4e718c8715a7f8ac7383c1cfxI,B170,100-150元/天,Eby,GP,company_193195,type_xkGnwk,D,25000,37500,B,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,B170,120-150元/天,Eby,Gw,company_956115,type_NqSxHM,D,30000,37500,B,False
56c6d58d984748f0dbd484bcf2f19ab7hL,B170,150-200元/天,Eby,GP,company_718113,type_uTAWZv,D,37500,50000,B,False
33ed1e1a04b3fa96d01d39e545cc1f66wF,B170,150-200元/天,Eby,GP,company_079547,type_LPhcvI,D,37500,50000,B,False
1941210d4e0ded26c0b5874fbb577e2dUi,B170,140-150元/天,Eby,GP,company_686209,type_MmKysX,D,35000,37500,B,False
1941210d4e0ded26c0b5874fbb577e2dUi,B170,80-100元/天,Eby,GP,company_728066,type_MmKysX,D,20000,25000,B,False
25bde77acd878e048b2458f263c9a678fX,B170,120-150元/天,Eby,GP,company_122437,type_MmKysX,D,30000,37500,B,False
e57826db7a1aec9699875434de36323bCX,B170,200-400元/天,Eby,GP,company_026927,type_qnHODO,D,50000,100000,B,False
ab15415f67808a17b97f8ce7c09c046fQB,B170,150-200元/天,Eby,GP,company_930166,type_lOdYUb,D,37500,50000,B,False
cf8025d88a7ef18800686dbd36ecfae1dF,B170,80-120元/时,EdD,Gx,company_262057,type_lYBMVZ,H,160000,240000,B,False
cf8025d88a7ef18800686dbd36ecfae1dF,B170,180-250元/天,EdD,Gx,company_803463,type_lOdYUb,D,45000,62500,B,False
a7ce93b63f12684e9022b4e772da1f90QN,B170,150-200元/天,EKk,Gx,company_137519,type_lOdYUb,D,37500,50000,B,False
002ae8d10c5ec26fae90a0976f72eacfoE,B170,150-250元/天,Eby,GP,company_005791,type_lOdYUb,D,37500,62500,B,False
9e483e0aa193b102b1d1ebce0bd7d21eRK,B170,50-150元/天,EdD,GI,company_244199,type_lOdYUb,D,12500,37500,B,False
002ae8d10c5ec26fae90a0976f72eacfoE,B170,150-220元/天,Eby,GP,company_864506,type_lOdYUb,D,37500,55000,B,False
17e23a28b86129f32adfd7d086182761as,B170,20-90元/时,Eas,Gx,company_209115,type_lOdYUb,H,40000,180000,B,False
cdb6e01527a77d5a9878138b46dedd99uS,B170,100-150元/时,Eas,GI,company_800104,type_lOdYUb,H,200000,300000,B,False
1f9f677672ff272b529bc4fef60e6347hA,B170,120-200元/天,Eby,GP,company_066623,type_BLfSmG,D,30000,50000,B,False
1d46faea2fafa0fd9882b1024074a3a9pl,B170,100-150元/天,Eby,GP,company_611311,type_plzlSo,D,25000,37500,B,False
b53f78c7e0a37a86c0eda9b0b5e22318lS,B170,120-170元/天,Eby,GP,company_194051,type_uipXwT,D,30000,42500,B,False
849566bd2a989185a19431559058cf79Jf,B170,200-250元/天,Eby,GP,company_503648,type_xjtctu,D,50000,62500,B,False
07be0b2bf62207bd9e861534e5e53168sg,B170,100-110元/天,Eby,GP,company_762900,type_AWbXKM,D,25000,27500,B,False
07be0b2bf62207bd9e861534e5e53168sg,B170,20-25元/时,EdD,GP,company_664477,type_HfjYoW,H,40000,50000,B,False
8487749a1fbde1b589d9f3ad3de7512cHC,B170,150-160元/天,Eby,GP,company_015310,type_yZblEo,D,37500,40000,B,False
edfdae20fa2c389f4f33bf0021264abcnx,B170,20-30元/时,EdD,Gx,company_791049,type_BLfSmG,H,40000,60000,B,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,B170,60-120元/天,Eby,GP,company_253475,type_bMIeXj,D,15000,30000,B,False
8bc2601dfe86b831e3bb23ac598218cbIs,B170,270-300元/天,EdD,GP,company_668496,type_qrSFSq,D,67500,75000,B,False
bbbab0e06618f9dd4edbef1a6a7a7ce7xV,B170,100-160元/天,Eby,GP,company_081578,type_fFlUqG,D,25000,40000,B,False
3155d89ac1ee4d6de0457937ebde71f1eI,B170,100-110元/天,Eby,GP,company_138972,type_BPRUkx,D,25000,27500,B,False
3bb33fce4818ece3d3df801d0d8705b5WJ,B170,150-300元/天,Eby,GP,company_283130,type_xKVDuy,D,37500,75000,B,False
3bb33fce4818ece3d3df801d0d8705b5WJ,B170,150-200元/天,Eby,GP,company_537363,type_CbBLwi,D,37500,50000,B,False
3bb33fce4818ece3d3df801d0d8705b5WJ,B170,100-160元/天,Eby,GP,company_620597,type_qkdgGE,D,25000,40000,B,False
5ee1ad72dc442f695e0cde5265bedbecya,B170,140-160元/天,Eby,GP,company_918055,type_CbBLwi,D,35000,40000,B,False
ac32ef70cc3081d78fb7a7ff9ef99e38tY,B170,150-200元/天,Eby,GP,company_923028,type_IWPTYt,D,37500,50000,B,False
15d3753085d386f193e30f663a2137a2iY,B170,100-200元/天,Eby,GP,company_810614,type_qrSFSq,D,25000,50000,B,False
15d3753085d386f193e30f663a2137a2iY,B170,80-100元/天,Eby,GP,company_587961,type_BByMdf,D,20000,25000,B,False
15d3753085d386f193e30f663a2137a2iY,B170,110-150元/天,Eby,GP,company_632800,type_BByMdf,D,27500,37500,B,False
262bf246648d2ce6afdbb1658d3d2c45Uv,B170,100-110元/天,Eby,Gw,company_641252,type_BByMdf,D,25000,27500,B,False
482f80be00d24de7039bf54746f358adnW,V932,150-250元/天,Eby,GP,company_897722,type_CbBLwi,D,37500,62500,V,False
482f80be00d24de7039bf54746f358adnW,V932,150-260元/天,Eby,GP,company_416972,type_NKZQoO,D,37500,65000,V,False
ca703bb7825cce9999c1d3b71da5b747wR,V932,100-150元/天,Eby,GP,company_938236,type_CbBLwi,D,25000,37500,V,False
ca703bb7825cce9999c1d3b71da5b747wR,V932,100-150元/天,Eby,Gw,company_244705,type_NKZQoO,D,25000,37500,V,False
6951495c1941499b294fcec5f33cd242wQ,V932,120-240元/天,Eby,GP,company_976323,type_BLfSmG,D,30000,60000,V,False
6951495c1941499b294fcec5f33cd242wQ,V932,100-200元/天,Eby,GP,company_640451,type_CbBLwi,D,25000,50000,V,False
ca703bb7825cce9999c1d3b71da5b747wR,V932,150-200元/天,Eby,GP,company_305801,type_cTQtSq,D,37500,50000,V,False
49edbee9ee3c947a27db18b67ef2916afk,V932,170-230元/天,Eby,GP,company_126603,type_lYwbWD,D,42500,57500,V,False
62309056c4ec13097abf21bc13e98efcHQ,V932,140-150元/天,EdD,GI,company_307657,type_uipXwT,D,35000,37500,V,False
d00053d7c20d37caab1b1c51080fe900Vc,V932,90-180元/天,Eby,GP,company_563999,type_QbeiZo,D,22500,45000,V,False
91a4ec53e731f9b89fdcee9dc227aa20jO,V932,150-200元/天,Eby,GP,company_875220,type_IWPTYt,D,37500,50000,V,False
9d660c7c4361080a1d764fb8140b5079zx,V932,80-120元/天,EdD,GI,company_634604,type_uipXwT,D,20000,30000,V,False
74d485f8d9a8f589c5e5b3d3ddaf18e6Qn,V932,100-150元/天,Eby,Gw,company_563600,type_qrSFSq,D,25000,37500,V,False
f4d163a8c601f529869974551adfefc8PY,V932,150-200元/天,Eby,GP,company_893301,type_fFlUqG,D,37500,50000,V,False
ef7345d55a0373ab32874151f895a9c0Os,V932,120-180元/天,Eby,GP,company_305135,type_BPRUkx,D,30000,45000,V,False
f3dd7ddf8173000981932669db21137aqi,V932,50-100元/天,Eqh,GI,company_907290,type_CbBLwi,D,12500,25000,V,False
27839c7e34ae4b3c0008dc0f38bed312HO,V932,150-200元/天,Eby,GP,company_174884,type_pmgfTy,D,37500,50000,V,False
27839c7e34ae4b3c0008dc0f38bed312HO,V932,110-160元/天,Eby,GP,company_506938,type_HtAHwu,D,27500,40000,V,False
3bb33fce4818ece3d3df801d0d8705b5WJ,V932,170-200元/天,Eby,GP,company_610479,type_BPRUkx,D,42500,50000,V,False
3f872915752014a99a1396866f96bc72hj,V932,120-150元/天,Eby,GP,company_890738,type_IWPTYt,D,30000,37500,V,False
3f8a23f817ba0bc38f071c1f282e0804Mo,V932,100-150元/天,Eby,GP,company_735760,type_ZcPYrP,D,25000,37500,V,False
e36ac4b0dc729b8e90a588a26deaa826lF,V932,100-120元/天,Eby,GP,company_360574,type_LPhcvI,D,25000,30000,V,False
3f872915752014a99a1396866f96bc72hj,V932,130-140元/天,Eby,GP,company_657295,type_lwxCGv,D,32500,35000,V,False
3f8a23f817ba0bc38f071c1f282e0804Mo,V932,100-150元/天,Eby,GP,company_239143,type_plzlSo,D,25000,37500,V,False
27cb973802e3b76b0c96511666fb6a45xz,V932,60-120元/天,Eby,GP,company_132082,type_LPhcvI,D,15000,30000,V,False
2006631955b0aa1d8a3bc1edc55e0754sn,V932,100-110元/天,Eby,GP,company_485045,type_bMIeXj,D,25000,27500,V,False
9f061698426c16445e46aee9114635c9ei,V932,100-150元/天,Eby,GP,company_117370,type_BPRUkx,D,25000,37500,V,False
0cb8293fae46fb1f84b1f68d2371dc3bLQ,V932,450-500元/时,Eqh,Gx,company_038405,type_CbBLwi,H,900000,1000000,V,False
947b91653b955d9d1f8435b7a0639806QW,V932,200-350元/天,Eby,GP,company_112124,type_fFlUqG,D,50000,87500,V,False
5738ceaecbff7075f9e79feead261eeaoS,V932,120-150元/时,EdD,Go,company_992980,type_qhLBWb,H,240000,300000,V,False
f60cb71f3c3244aa9bde85ea4652c48ddF,V932,200-250元/天,Eby,Gw,company_468988,type_qhLBWb,D,50000,62500,V,False
cf8025d88a7ef18800686dbd36ecfae1dF,V932,120-150元/时,Eqh,Gx,company_592939,type_lOdYUb,H,240000,300000,V,False
cf8025d88a7ef18800686dbd36ecfae1dF,V932,100-200元/时,Eas,Gx,company_636850,type_lOdYUb,H,200000,400000,V,False
cf8025d88a7ef18800686dbd36ecfae1dF,V932,50-150元/时,Eas,Gx,company_199119,type_MhfbrD,H,100000,300000,V,False
cf8025d88a7ef18800686dbd36ecfae1dF,V932,100-110元/天,Eby,GP,company_298169,type_MmKysX,D,25000,27500,V,False
cf8025d88a7ef18800686dbd36ecfae1dF,V932,35-100元/时,EdD,Gx,company_526812,type_plzlSo,H,70000,200000,V,False
cf8025d88a7ef18800686dbd36ecfae1dF,V932,80-100元/时,Eas,GI,company_476994,type_lOdYUb,H,160000,200000,V,False
cf8025d88a7ef18800686dbd36ecfae1dF,V932,50-120元/时,EzN,Gx,company_445455,type_lOdYUb,H,100000,240000,V,False
03af2f03520cc54451b3c3d1cd42aabfgi,V932,100-120元/时,Eas,Gx,company_427860,type_lOdYUb,H,200000,240000,V,False
9e483e0aa193b102b1d1ebce0bd7d21eRK,V932,100-120元/时,Eas,Gx,company_207256,type_lOdYUb,H,200000,240000,V,False
f4b9bbc70d62642aad172544b3ebaba5dV,V932,120-150元/时,EzN,Gx,company_177361,type_lOdYUb,H,240000,300000,V,False
f4b9bbc70d62642aad172544b3ebaba5dV,V932,120-150元/时,EdD,GI,company_730659,type_EQAguk,H,240000,300000,V,False
b459f2a448b3b177093919075c76df3fAW,V932,90-120元/时,Eas,GI,company_785935,type_qhLBWb,H,180000,240000,V,False
c47dbf19bd77fdc04d26486bd2257e7erh,V932,20-25元/时,EdD,Gx,company_810452,type_lOdYUb,H,40000,50000,V,False
8f978acdccd54aa4aa853caeff8bd21fSX,V932,80-100元/天,EdD,GP,company_435146,type_lOdYUb,D,20000,25000,V,False
8f978acdccd54aa4aa853caeff8bd21fSX,V932,50-100元/天,Eas,GI,company_550183,type_lOdYUb,D,12500,25000,V,False
